title="Wall Aircoef Data of PHengLEI"
variables="x", "y", "z", "cp", "cf", "yplus", "Q_NonDim", "Q_Dim(kW/m2)", "pw(Pa)"
zone T = "Zone_2_wall"
N = 144
E = 143
f = FEPOINT
ET = quadrilateral
5.9836901724e-02    3.0230350792e-02    0.0000000000e+00    -1.2077999748e+00   5.2335038040e-03    5.4219668104e-01    0.0000000000e+00    0.0000000000e+00    2.1279258070e+04    
6.4531832933e-02    3.1326361001e-02    0.0000000000e+00    -1.2019576671e+00   5.1766503298e-03    5.4088617764e-01    0.0000000000e+00    0.0000000000e+00    2.1363660126e+04    
6.9410063326e-02    3.2421600074e-02    0.0000000000e+00    -1.1966207970e+00   5.1149956561e-03    5.3922594233e-01    0.0000000000e+00    0.0000000000e+00    2.1440760279e+04    
7.4474528432e-02    3.3515989780e-02    0.0000000000e+00    -1.1908698657e+00   5.0595396214e-03    5.3783793144e-01    0.0000000000e+00    0.0000000000e+00    2.1523842249e+04    
7.9730696976e-02    3.4609779716e-02    0.0000000000e+00    -1.1862156646e+00   5.0136918886e-03    5.3665516154e-01    0.0000000000e+00    0.0000000000e+00    2.1591080089e+04    
8.5181839764e-02    3.5699058324e-02    0.0000000000e+00    -1.1822986722e+00   4.9658117070e-03    5.3527971055e-01    0.0000000000e+00    0.0000000000e+00    2.1647667697e+04    
9.0832866728e-02    3.6783769727e-02    0.0000000000e+00    -1.1784438396e+00   4.9235174479e-03    5.3415660465e-01    0.0000000000e+00    0.0000000000e+00    2.1703357301e+04    
9.6687227488e-02    3.7862788886e-02    0.0000000000e+00    -1.1757226818e+00   4.8874577369e-03    5.3314569434e-01    0.0000000000e+00    0.0000000000e+00    2.1742669047e+04    
1.0274849832e-01    3.8933560252e-02    0.0000000000e+00    -1.1734080305e+00   4.8459946150e-03    5.3184771208e-01    0.0000000000e+00    0.0000000000e+00    2.1776108116e+04    
1.0902050138e-01    3.9996888489e-02    0.0000000000e+00    -1.1707211554e+00   4.7984966915e-03    5.3043911577e-01    0.0000000000e+00    0.0000000000e+00    2.1814924590e+04    
1.1550530046e-01    4.1054580361e-02    0.0000000000e+00    -1.1682711417e+00   4.7784999175e-03    5.3028725242e-01    0.0000000000e+00    0.0000000000e+00    2.1850319199e+04    
1.2220620364e-01    4.2108111084e-02    0.0000000000e+00    -1.1674643973e+00   4.7588650908e-03    5.2958243548e-01    0.0000000000e+00    0.0000000000e+00    2.1861973993e+04    
1.2912610173e-01    4.3152000755e-02    0.0000000000e+00    -1.1680084216e+00   4.7293358920e-03    5.2816405339e-01    0.0000000000e+00    0.0000000000e+00    2.1854114638e+04    
